hotel,auteur,n_avis,score_moy,score_max,centralite
BW_Bretagne,cardon vincent,1,0.4699623274905016,0.4699623274905016,0.5559623430962343
BW_Bretagne,HelenB_NL,1,0.4698837160342319,0.4698837160342319,0.5553347280334728
BW_Bretagne,Maria_Tarab,1,0.4694637863046014,0.4694637863046014,0.5531380753138075
BW_Bretagne,Chama MACHA,1,0.4684317040307744,0.4684317040307744,0.5493723849372385
BW_Bretagne,Kristina Simic,1,0.4683311453752966,0.4683311453752966,0.5484309623430963
BW_Bretagne,Yo0Martula,1,0.4676437326647687,0.4676437326647687,0.5440376569037657
BW_Bretagne,yoyo613,1,0.4672702495395893,0.4672702495395893,0.5427824267782427
BW_Bretagne,Didier Fabriano,1,0.466749471121131,0.466749471121131,0.5402719665271967
BW_Bretagne,Nicolas H.,1,0.4666289131588683,0.4666289131588683,0.5390167364016736
BW_Bretagne,Alex329,1,0.4665365761496667,0.4665365761496667,0.5387029288702929
BW_Bretagne,juliano martins da fonte,1,0.46593548941056,0.46593548941056,0.5361924686192469
BW_Bretagne,Elise Daniaud,1,0.4653838524564452,0.4653838524564452,0.5336820083682008
BW_Bretagne,Eloy Velásquez S.,1,0.4652901519587309,0.4652901519587309,0.532112970711297
BW_Bretagne,Laurent G,1,0.4651859913166309,0.4651859913166309,0.5308577405857741
BW_Bretagne,Angelina Le Bivic,1,0.4651805584120221,0.4651805584120221,0.5305439330543933
BW_Bretagne,iagos2013,1,0.4649868483908709,0.4649868483908709,0.5299163179916319
BW_Bretagne,laviec2017,1,0.4647775201112422,0.4647775201112422,0.5289748953974895
BW_Bretagne,Mylen S.,1,0.4646217123246002,0.4646217123246002,0.5283472803347281
BW_Bretagne,Isabelle Thaille,1,0.4645677260385027,0.4645677260385027,0.5277196652719665
BW_Bretagne,jerome schenck,1,0.4645613706856991,0.4645613706856991,0.5274058577405858
BW_Bretagne,Pierre,1,0.4645562168162521,0.4645562168162521,0.527092050209205
BW_Bretagne,G1373RKerica,1,0.4637593933027581,0.4637593933027581,0.5248953974895397
BW_Bretagne,basilkalu28,1,0.4636129255077593,0.4636129255077593,0.5242677824267783
BW_Bretagne,evasam2016,1,0.4635658239842155,0.4635658239842155,0.5236401673640168
BW_Bretagne,Alexandra Sykes,1,0.4634396029632387,0.4634396029632387,0.5226987447698745
BW_Bretagne,Milo’s Vault,1,0.4626071244000115,0.4626071244000115,0.518305439330544
BW_Bretagne,ella Leroy 45,1,0.4620438284305815,0.4620438284305815,0.5157949790794979
BW_Bretagne,Tommy Mallory,1,0.4615948168105178,0.4615948168105178,0.5135983263598326
BW_Bretagne,MANU BONDO,1,0.4612086290990539,0.4612086290990539,0.5101464435146443
BW_Bretagne,Rossella Bresciani makeupando (“Makeupando”),1,0.4609944704232552,0.4609944704232552,0.507949790794979
BW_Bretagne,Carla Gaigne,1,0.459000493861985,0.459000493861985,0.4988493723849372
BW_Bretagne,donovan jacobs,1,0.4576424450487274,0.4576424450487274,0.49508368200836816
BW_Bretagne,Uk Renn,1,0.4563417137375031,0.4563417137375031,0.4897489539748954
BW_Bretagne,jpcollin2022,1,0.4563110744490856,0.4563110744490856,0.4894351464435146
BW_Bretagne,Nicolas Checcacci,1,0.4561600626127312,0.4561600626127312,0.4884937238493724
BW_Bretagne,mleroy8803,1,0.4558274251758415,0.4558274251758415,0.4866108786610879
BW_Bretagne,nicolas pierret,1,0.4516221909112817,0.4516221909112817,0.4768828451882845
BW_Bretagne,Bilal Riaz,1,0.4483655319082252,0.4483655319082252,0.4674686192468619
BW_Bretagne,Cycy Dm,1,0.4483044723502676,0.4483044723502676,0.4665271966527197
BW_Bretagne,Freedom16705544153,1,0.4482999614538951,0.4482999614538951,0.4662133891213389
BW_Bretagne,Makoto KANEDA,1,0.4469372171812286,0.4469372171812286,0.46150627615062767
BW_Bretagne,Jean-yves Ouarné,1,0.446255865632106,0.446255865632106,0.45962343096234315
BW_Bretagne,Khadim Rassoul Diop,1,0.4461141664733596,0.4461141664733596,0.45930962343096227
BW_Bretagne,Denis Miserez,1,0.4452185832675409,0.4452185832675409,0.4577405857740585
BW_Bretagne,Flo G,1,0.4443686317694207,0.4443686317694207,0.45617154811715477
BW_Bretagne,Marie Claire PAGES,1,0.4429582575997371,0.4429582575997371,0.4527196652719665
BW_Bretagne,David Daouda Adiho MASSADIMI,1,0.4416819385251161,0.4416819385251161,0.4505230125523012
BW_Bretagne,Sergio Luvumbo,1,0.4409382615463912,0.4409382615463912,0.4498953974895398
BW_Bretagne,miramont optique,1,0.4385822384006961,0.4385822384006961,0.4442468619246862
BW_Bretagne,Elie Casano,1,0.4379786605970273,0.4379786605970273,0.44361924686192467
BW_Bretagne,Mark Shimei,1,0.437713277153695,0.437713277153695,0.44267782426778246
BW_Bretagne,Anthony UR1080,1,0.4374613222815805,0.4374613222815805,0.4420502092050209
BW_Bretagne,Astrid de Moreau,1,0.4374494249734428,0.4374494249734428,0.44173640167364014
BW_Bretagne,Julien,1,0.434891740031979,0.434891740031979,0.43765690376569033
BW_Bretagne,Erich Zirnhelt,1,0.4337901166747601,0.4337901166747601,0.4348326359832636
BW_Bretagne,ahmed metwaly,1,0.4333487929461619,0.4333487929461619,0.43451882845188283
BW_Bretagne,Zinta Faxon,1,0.4325692541795339,0.4325692541795339,0.4335774058577405
BW_Bretagne,Aobo Liu,1,0.4314751130054616,0.4314751130054616,0.43232217573221754
BW_Bretagne,David Mister,1,0.4305144970802947,0.4305144970802947,0.4307531380753138
BW_Bretagne,Dagmar Svobodová,1,0.4304923639902205,0.4304923639902205,0.430439330543933
BW_Bretagne,Didier Neret,1,0.4292552289349298,0.4292552289349298,0.42918410041841004
BW_Bretagne,cassandra worsham bryant,1,0.4279024638512311,0.4279024638512311,0.4276150627615063
BW_Bretagne,Fidel Abarca,1,0.4269979075946409,0.4269979075946409,0.426673640167364
BW_Bretagne,Frederic Menanteau,1,0.4263318031229691,0.4263318031229691,0.42604602510460254
BW_Bretagne,Charles Hemelsdael,1,0.4260480436683831,0.4260480436683831,0.425418410041841
BW_Bretagne,Emad M,1,0.4241900960852779,0.4241900960852779,0.4232217573221757
BW_Bretagne,Pierre Vicard,1,0.4218841073203208,0.4218841073203208,0.42196652719665273
BW_Bretagne,Tommy Musters,1,0.4201488938992805,0.4201488938992805,0.41945606694560666
BW_Bretagne,Laurent Doudet,1,0.4173200460463806,0.4173200460463806,0.4169456066945607
BW_Bretagne,Bruno Nazareth,1,0.4161229116821606,0.4161229116821606,0.41631799163179917
BW_Bretagne,Marek Staszkiewicz,1,0.4129430195690751,0.4129430195690751,0.41443514644351465
BW_Bretagne,Sarah Guedouari,1,0.4107762319959467,0.4107762319959467,0.4119246861924686
BW_Bretagne,carla gc,1,0.4104651124923217,0.4104651124923217,0.41129707112970715
BW_Bretagne,Mama Mia,1,0.4041424314752997,0.4041424314752997,0.40690376569037656
BW_Bretagne,Jose Padial Gómez,1,0.4039645559227542,0.4039645559227542,0.4065899581589958
BW_Bretagne,ansortium,1,0.3753557455490816,0.4588557680501427,0.40376569037656906
BW_Bretagne,Alexander Wagner,1,0.3694199366625924,0.3694199366625924,0.40282426778242675
BW_Bretagne,pankaj kamdi,1,0.3618504852313366,0.3618504852313366,0.401255230125523
BW_Bretagne,Nathalie Braud,1,0.3481445960853514,0.3481445960853514,0.3990585774058577
BW_Bretagne,Sandrine Mauclaire,1,0.3425568737892499,0.3425568737892499,0.39843096234309616
BW_Bretagne,Khaled,1,0.3377689301371713,0.3377689301371713,0.3968619246861924
BW_Bretagne,Changkeel Lee,1,0.32786172586683,0.32786172586683,0.39435146443514646
BW_Bretagne,David&June Muir,1,0.3273016225808715,0.3273016225808715,0.3937238493723849
BW_Bretagne,Sébastien Dussin,1,0.3251939797194084,0.3251939797194084,0.3927824267782427
BW_Bretagne,Michele Letailleur (Missa02),1,0.3204149928026562,0.3204149928026562,0.38933054393305444
BW_Bretagne,matteo monaco (mattemondo),1,0.3192149945618898,0.3192149945618898,0.38807531380753135
BW_Bretagne,Sophie Bourdon,1,0.318722937595797,0.318722937595797,0.3877615062761506
BW_Bretagne,Hervé Jousset,1,0.3176976133312639,0.3176976133312639,0.3868200836820084
BW_Bretagne,Brigitte LANCIEN,1,0.3151952560546966,0.3151952560546966,0.3846234309623431
BW_Bretagne,alain xjr,1,0.31330897616837,0.31330897616837,0.38305439330543933
BW_Bretagne,StefaanG,1,0.3130330491474729,0.3130330491474729,0.38179916317991636
BW_Bretagne,Christine Kerverdo,1,0.311257895078554,0.311257895078554,0.3789748953974895
BW_Bretagne,Sadhbh Leonard,1,0.308819440519826,0.308819440519826,0.37740585774058577
BW_Bretagne,Sylbret,1,0.306820519048758,0.306820519048758,0.375836820083682
BW_Bretagne,Michèle Méline Perrin,1,0.3066091495939822,0.3066091495939822,0.3752092050209205
BW_Bretagne,396yannicka,1,0.3033342339221939,0.3033342339221939,0.372071129707113
BW_Bretagne,francisg56,1,0.3028890563366822,0.3028890563366822,0.3717573221757322
BW_Bretagne,ivanc521,1,0.3021808779516127,0.3021808779516127,0.37050209205020923
BW_Bretagne,Paris Est Magique,1,0.3016359007690059,0.3016359007690059,0.3689330543933055
BW_Bretagne,Guna Alexander,1,0.3015655456977332,0.3015655456977332,0.3686192468619247
BW_Bretagne,Hiro,1,0.3012670319967048,0.3012670319967048,0.36799163179916317
BW_Bretagne,Ivan Mondino,1,0.3011278196285754,0.3011278196285754,0.3676778242677824
BW_Bretagne,Steve Soelberg,1,0.3006078816033594,0.3006078816033594,0.36705020920502085
BW_Bretagne,Angelika2010,1,0.2986363727632937,0.2986363727632937,0.3645397489539749
BW_Bretagne,Marianne Boniau,1,0.2985333700044907,0.2985333700044907,0.3642259414225941
BW_Bretagne,Anne FANTOVA,1,0.2976921881490242,0.2976921881490242,0.36171548117154817
BW_Bretagne,Mathieu Beauchamp,1,0.297364501058475,0.297364501058475,0.3610878661087866
BW_Bretagne,Roberto Ballerini,1,0.2973033280890907,0.2973033280890907,0.3604602510460251
BW_Bretagne,isadoram811,1,0.2968060185498736,0.2968060185498736,0.3592050209205021
BW_Bretagne,Ariadna Peña Wahab,1,0.2962966894226533,0.2962966894226533,0.35889121338912133
BW_Bretagne,salvipalma,1,0.2956839869888486,0.2956839869888486,0.35794979079497913
BW_Bretagne,Duncan Mounsey,1,0.2953284314875513,0.2953284314875513,0.35763598326359836
BW_Bretagne,Maher Jebara,1,0.2948224363976122,0.2948224363976122,0.35638075313807527
BW_Bretagne,HikingSteve,1,0.2943127227253888,0.2943127227253888,0.35543933054393306
BW_Bretagne,Carlos Egido,1,0.293552633672356,0.293552633672356,0.35355648535564854
BW_Bretagne,Maria Joao Borges,1,0.2935359248132106,0.2935359248132106,0.35324267782426777
BW_Bretagne,Josiah Nedd,1,0.2925819369638662,0.2925819369638662,0.3507322175732217
BW_Bretagne,Marco Maes,1,0.2924756349932945,0.2924756349932945,0.35041841004184104
BW_Bretagne,ManuelaC446,1,0.2922262407363196,0.2922262407363196,0.3497907949790795
BW_Bretagne,mariH5777SC,1,0.2914268979724702,0.2914268979724702,0.34822175732217575
BW_Bretagne,Abinaya Gururajan,1,0.2911903717774333,0.2911903717774333,0.3469665271966527
BW_Bretagne,ANA LAURA LÓPEZ,1,0.2909743920272041,0.2909743920272041,0.346652719665272
BW_Bretagne,Anass Elghazali,1,0.2905177452079421,0.2905177452079421,0.3444560669456067
BW_Bretagne,Angèle Rozan,1,0.2902002021625932,0.2902002021625932,0.3432008368200837
BW_Bretagne,ANDRE DE SOUZA,1,0.2893343261055294,0.2893343261055294,0.34069037656903767
BW_Bretagne,Andy Balog,1,0.2887908233807236,0.2887908233807236,0.3400627615062761
BW_Bretagne,Dawn Amit,1,0.2887129504558668,0.2887129504558668,0.3394351464435147
BW_Bretagne,K6734KGanam,1,0.2885295822586496,0.2885295822586496,0.3391213389121339
BW_Bretagne,Patricia S,1,0.2883546740350868,0.2883546740350868,0.3384937238493724
BW_Bretagne,Ophélie Vallois,1,0.2876838650099604,0.2876838650099604,0.3356694560669456
BW_Bretagne,Meddy GARNIER,1,0.287461968668376,0.287461968668376,0.33441422594142256
BW_Bretagne,Mali Mes,1,0.2870881891192264,0.2870881891192264,0.3328451882845188
BW_Bretagne,Gerald Guillou,1,0.2864261445108468,0.2864261445108468,0.33158995815899583
BW_Bretagne,577sebastianj,1,0.2857479088597,0.2857479088597,0.3306485355648535
BW_Bretagne,Francoise Bouterre,1,0.2849966165438301,0.2849966165438301,0.32813807531380756
BW_Bretagne,Noemi Roman,1,0.2848955378187797,0.2848955378187797,0.3278242677824268
BW_Bretagne,Ivan Cossalter,1,0.2845879397733795,0.2845879397733795,0.32719665271966525
BW_Bretagne,603geira,1,0.2843781291165297,0.2843781291165297,0.326255230125523
BW_Bretagne,Cyril Boisnard,1,0.2841971100474649,0.2841971100474649,0.32594142259414227
BW_Bretagne,Shruti Laxsav,1,0.2835922940572642,0.2835922940572642,0.323744769874477
BW_Bretagne,Hyukao,1,0.2834625844030946,0.2834625844030946,0.32311715481171543
BW_Bretagne,Marcos Augusto Machado,1,0.2819188257244593,0.2819188257244593,0.31997907949790794
BW_Bretagne,Videorallysicilia,1,0.2811122730888396,0.2811122730888396,0.3180962343096234
BW_Bretagne,Alain Wicker,1,0.2800681533041694,0.2800681533041694,0.3140167364016736
BW_Bretagne,JopaUlm,1,0.2796633806791193,0.2796633806791193,0.31056485355648533
BW_Bretagne,Fatou 6c,1,0.2795989069940041,0.2795989069940041,0.31025104602510456
BW_Bretagne,VAVA YT,1,0.2794975651457522,0.2794975651457522,0.3089958158995816
BW_Bretagne,244martaa,1,0.2776236042875186,0.2776236042875186,0.300836820083682
BW_Bretagne,florianj805,1,0.2773382668238769,0.2773382668238769,0.29926778242677826
BW_Bretagne,Alexandra Gaudmann-Heber,1,0.2768001201253326,0.2768001201253326,0.29801255230125523
BW_Bretagne,Lara-e-Cristiano,1,0.2767899493048416,0.2767899493048416,0.29769874476987446
BW_Bretagne,Stephen Eades,1,0.2766698332230821,0.2766698332230821,0.29707112970711297
BW_Bretagne,Sofia Ybars (Sofia),1,0.2765847570591467,0.2765847570591467,0.2964435146443515
BW_Bretagne,Laure Christal,1,0.276468447636559,0.276468447636559,0.29581589958158994
BW_Bretagne,Trail44728861052,1,0.2763588341797987,0.2763588341797987,0.2955020920502092
BW_Bretagne,_Y3265RA,1,0.2758098785308624,0.2758098785308624,0.2933054393305439
BW_Bretagne,Dgé Lili,1,0.2747039447509494,0.2747039447509494,0.2907949790794979
BW_Bretagne,Danièle Arnaud,1,0.2741014332791454,0.2741014332791454,0.28922594142259417
BW_Bretagne,Sami Ibrahim Pasha,1,0.2734984271389914,0.2734984271389914,0.2870292887029289
BW_Bretagne,Andre Arias,1,0.2732581879671931,0.2732581879671931,0.2860878661087866
BW_Bretagne,federicarosato,1,0.2728512014311716,0.2728512014311716,0.2854602510460251
BW_Bretagne,catherine lefrancois,1,0.2725200580127307,0.2725200580127307,0.28294979079497906
BW_Bretagne,Matt Fegette,1,0.2724392951875619,0.2724392951875619,0.2823221757322176
BW_Bretagne,José Ricardo Fernandes,1,0.272280940917549,0.272280940917549,0.2816945606694561
BW_Bretagne,christianem335,1,0.2718050910190246,0.2718050910190246,0.27918410041841
BW_Bretagne,mariogb24,1,0.2712395869469622,0.2712395869469622,0.27792887029288704
BW_Bretagne,Dinesh Karanwal,1,0.2711021226597953,0.2711021226597953,0.2769874476987448
BW_Bretagne,AKKH,1,0.2703735784878883,0.2703735784878883,0.2760460251046025
BW_Bretagne,Danut Dumitru,1,0.2703220699336405,0.2703220699336405,0.27573221757322175
BW_Bretagne,Etienne BOSS,1,0.2702317873227429,0.2702317873227429,0.2747907949790795
BW_Bretagne,Coastal36407555575,1,0.2696883947874672,0.2696883947874672,0.2735355648535565
BW_Bretagne,Rogerio_Gea,1,0.2694801235525603,0.2694801235525603,0.27165271966527194
BW_Bretagne,Michele Stevenson,1,0.2690075753502695,0.2690075753502695,0.27039748953974896
BW_Bretagne,김현중,1,0.2681040775004146,0.2681040775004146,0.2688284518828452
BW_Bretagne,Othmane Bekkari,1,0.2676762094807612,0.2676762094807612,0.26725941422594146
BW_Bretagne,Menahem BELLAICHE,1,0.266884930077821,0.266884930077821,0.26569037656903766
BW_Bretagne,Nimal R,1,0.2656079174746194,0.2656079174746194,0.2612970711297071
BW_Bretagne,alalaa,1,0.2651344233371758,0.2651344233371758,0.25847280334728034
BW_Bretagne,Kurt Dallas,1,0.2649256985663134,0.2649256985663134,0.2575313807531381
BW_Bretagne,deborah manfredi,1,0.2646247353291059,0.2646247353291059,0.25439330543933053
BW_Bretagne,Zachary Nelson,1,0.2635359223458511,0.2635359223458511,0.25031380753138077
BW_Bretagne,MAHIDINE AIT,1,0.2633295967772449,0.2633295967772449,0.24968619246861926
BW_Bretagne,Laurent Marat,1,0.263109143828356,0.263109143828356,0.24843096234309622
BW_Bretagne,Anthony D.,1,0.2622164709115627,0.2622164709115627,0.24623430962343096
BW_Bretagne,Nadine Derudder,1,0.2621700671230741,0.2621700671230741,0.2459205020920502
BW_Bretagne,Maxi Ansay,1,0.2615072912353224,0.2615072912353224,0.24372384937238495
BW_Bretagne,Wallace MAUDOIGT,1,0.2598947543081881,0.2598947543081881,0.24184100418410043
BW_Bretagne,Dario Hirigoyen,1,0.2592512428307071,0.2592512428307071,0.2393305439330544
BW_Bretagne,Iris K,1,0.258804602397735,0.258804602397735,0.23682008368200838
BW_Bretagne,Elyse G.,1,0.2580414841867697,0.2580414841867697,0.23493723849372383
BW_Bretagne,Sylvie Jaquet,1,0.2572178466391477,0.2572178466391477,0.23305439330543934
BW_Bretagne,Daniel DOURTHE,1,0.2568152493221786,0.2568152493221786,0.23242677824267782
BW_Bretagne,Bobnardini,1,0.2566402979938741,0.2566402979938741,0.23211297071129708
BW_Bretagne,Sophie Lala,1,0.2559818035125958,0.2559818035125958,0.23023012552301256
BW_Bretagne,Francois CHAUVET,1,0.2551990850714203,0.2551990850714203,0.22897489539748955
BW_Bretagne,marc schlag,1,0.2547798524718233,0.2547798524718233,0.22866108786610878
BW_Bretagne,Curious806609,1,0.2534028881719665,0.2534028881719665,0.22677824267782426
BW_Bretagne,Maverick298,1,0.2532735395677137,0.2532735395677137,0.22583682008368203
BW_Bretagne,Xelena85,1,0.2529559065470788,0.2529559065470788,0.22552301255230126
BW_Bretagne,Benjamin Dugers,1,0.2518468865465822,0.2518468865465822,0.22301255230125522
BW_Bretagne,Khadi Ba,1,0.2514131520747455,0.2514131520747455,0.2217573221757322
BW_Bretagne,Miss Piggy Kermit,1,0.2513370700436345,0.2513370700436345,0.22144351464435147
BW_Bretagne,Mama Licorne,1,0.2510900218462552,0.2510900218462552,0.22112970711297072
BW_Bretagne,VERONIQUE BOUSSLAT,1,0.2503528351201716,0.2503528351201716,0.21987447698744772
BW_Bretagne,Vincent,1,0.2500876745418543,0.4733836041763212,0.21924686192468618
BW_Bretagne,alexandre Morel,1,0.2498906341790516,0.2498906341790516,0.2186192468619247
BW_Bretagne,s lm,1,0.2497563069758455,0.2497563069758455,0.2179916317991632
BW_Bretagne,Zeb Zackley,1,0.2496670678755345,0.2496670678755345,0.21767782426778243
BW_Bretagne,Nick F,1,0.2495363256192194,0.2495363256192194,0.21736401673640166
BW_Bretagne,Mykeul,1,0.2487720968808724,0.2487720968808724,0.21485355648535565
BW_Bretagne,Edouard Bachir,1,0.248564314806919,0.248564314806919,0.21391213389121339
BW_Bretagne,Hyun Seok Lee,1,0.2475359184663615,0.2475359184663615,0.21297071129707112
BW_Bretagne,Emilie Le Noay,1,0.2473703946417104,0.2473703946417104,0.21265690376569038
BW_Bretagne,Ezio Ciancetta,1,0.246890134400411,0.246890134400411,0.21140167364016738
BW_Bretagne,Marianne Desavie,1,0.246018866857296,0.246018866857296,0.2098326359832636
BW_Bretagne,Gaëtan C,1,0.2446774831829513,0.2446774831829513,0.20700836820083682
BW_Bretagne,laode rahmad,1,0.2436321156561962,0.2436321156561962,0.2057531380753138
BW_Bretagne,Alan Fernando Fuentes Prospero,1,0.2418529424623714,0.2418529424623714,0.2032426778242678
BW_Bretagne,Max-Joris Miéhakanda,1,0.2389535007099129,0.2389535007099129,0.20135983263598328
BW_Bretagne,Malena Rose,1,0.2387968014415194,0.2387968014415194,0.2010460251046025
BW_Bretagne,Silvana Maria Mojica Moreno,1,0.236351640805851,0.236351640805851,0.19884937238493722
BW_Bretagne,شايف ناجي زيد الواقدي,1,0.2363068625519518,0.2363068625519518,0.1985355648535565
BW_Bretagne,Gregory Jérôme Lambert,1,0.2358274846780922,0.2358274846780922,0.19696652719665272
BW_Bretagne,Dave Carmichael,1,0.2332629290360411,0.2332629290360411,0.19539748953974895
BW_Bretagne,Osman Griborio,1,0.2304602316225096,0.2304602316225096,0.19414225941422594
BW_Bretagne,yume ltj,1,0.2287265008291782,0.2287265008291782,0.19351464435146443
BW_Bretagne,Gianni Simpatico,1,0.2252904791769883,0.2252904791769883,0.19225941422594142
BW_Bretagne,Clara,1,0.2242963372581068,0.2242963372581068,0.1916317991631799
BW_Bretagne,ky Rechard,1,0.2231366708941152,0.2231366708941152,0.19037656903765693
BW_Bretagne,Julien Labbé,1,0.2202809863517051,0.2202809863517051,0.1891213389121339
BW_Bretagne,Lionel GRANIER,1,0.2195355702914807,0.2195355702914807,0.18880753138075312
BW_Bretagne,sami,1,0.2050499815063631,0.2050499815063631,0.18284518828451884
BW_Bretagne,Edip Vatansever,1,0.1381757403611239,0.1381757403611239,0.1784518828451883
BW_Bretagne,mohamed hammouda,1,0.1370359563931923,0.1370359563931923,0.17813807531380754
BW_Bretagne,stefano ibba,1,0.1269707283391399,0.1269707283391399,0.1768828451882845
BW_Bretagne,韩世峰,1,0.1137022761789273,0.1137022761789273,0.1718619246861925
BW_Bretagne,Fred martin,1,0.1059545632704778,0.1059545632704778,0.16997907949790797
BW_Bretagne,Ishah Hadi,1,0.1034199002912257,0.1034199002912257,0.16684100418410042
BW_Bretagne,91juangabriels,1,0.0997051615008594,0.0997051615008594,0.16527196652719667
BW_Bretagne,Richard Bourne,1,0.0979889849357155,0.0979889849357155,0.16401673640167364
BW_Bretagne,E3260RVandreab,1,0.0974648438074348,0.0974648438074348,0.1637029288702929
BW_Bretagne,Aideen Hogg,1,0.0958950279527256,0.0958950279527256,0.16276150627615063
BW_Bretagne,David Church,1,0.0927728867513889,0.0927728867513889,0.15993723849372385
BW_Bretagne,Xochilt Monroy Garcia,1,0.088191995796988,0.088191995796988,0.15679916317991632
BW_Bretagne,Xara,1,0.0880184978216018,0.0880184978216018,0.15648535564853555
BW_Bretagne,Luc Ducept,1,0.087816123548852,0.087816123548852,0.15585774058577406
BW_Bretagne,Mari Bell,1,0.0869213532972654,0.0869213532972654,0.15523012552301257
BW_Bretagne,Tony Reaidi,1,0.0846411846022478,0.0846411846022478,0.15303347280334728
BW_Bretagne,PASCAL Bernard,1,0.0826583288463834,0.0826583288463834,0.15052301255230127
BW_Bretagne,Céline Le Bastard,1,0.0814899557133398,0.0814899557133398,0.14864016736401675
BW_Bretagne,Ismaël K,1,0.0811500964935812,0.0811500964935812,0.14832635983263598
BW_Bretagne,MJS Consulting,1,0.0811020388631871,0.0811020388631871,0.14801255230125523
BW_Bretagne,michaelm578,1,0.0810748809737768,0.0810748809737768,0.1476987447698745
BW_Bretagne,Ingo Schmall,1,0.0805746965022212,0.0805746965022212,0.14675732217573223
BW_Bretagne,Bastien Leroux,1,0.0794731566412429,0.0794731566412429,0.14581589958158997
BW_Bretagne,Mohamed Hamdy,1,0.0783472517551501,0.0783472517551501,0.1448744769874477
BW_Bretagne,"Auteur de l'avis sur ""Tripadvisor""",1,0.0710247598625968,0.0710247598625968,0.13640167364016736
BW_Bretagne,Laura Logez,1,0.0682133604366246,0.0682133604366246,0.13169456066945606
BW_Bretagne,Kerryn Page,1,0.0667695227075415,0.0667695227075415,0.12918410041841005
BW_Bretagne,Leonardo Guglielmi,1,0.066687427741727,0.066687427741727,0.12887029288702928
BW_Bretagne,Jun-avion,1,0.0654462262956747,0.0654462262956747,0.12792887029288702
BW_Bretagne,David Guessel,1,0.0644121165491008,0.0644121165491008,0.12667364016736402
BW_Bretagne,styledesignmusic,1,0.0635433600097639,0.0635433600097639,0.12510460251046027
BW_Bretagne,yucalympic,1,0.0593386952148151,0.0593386952148151,0.12228033472803349
BW_Bretagne,Alberto Rovelli,1,0.0560291354632113,0.0560291354632113,0.12039748953974896
BW_Bretagne,Christie Mars,1,0.0554331924835681,0.0554331924835681,0.11976987447698745
BW_Bretagne,melody Gonzalez,1,0.0546952355617009,0.0546952355617009,0.11914225941422595
BW_Bretagne,Isabelle Martin,1,0.0526499584442427,0.0526499584442427,0.11820083682008369
BW_Bretagne,Johan Dupuis,1,0.0439667832917901,0.0439667832917901,0.11569037656903766
BW_Bretagne,Michael Hamesse,1,0.0429352741775379,0.0429352741775379,0.1147489539748954
BW_Bretagne,Death Disco,1,0.0428104598693505,0.0428104598693505,0.11443514644351466
BW_Bretagne,Eric Guedes (Urika44),1,0.0423275755203103,0.0423275755203103,0.11317991631799164
BW_Bretagne,Lia Silva,1,0.0412144210891105,0.0412144210891105,0.11161087866108788
BW_Bretagne,Jean Jacques P,1,0.040863469798581,0.040863469798581,0.11098326359832636
BW_Bretagne,Pol Mispeponicos,1,0.0365119418602536,0.0365119418602536,0.10815899581589959
BW_Bretagne,Jimmy Parmentier,1,0.0359120120317776,0.0359120120317776,0.10753138075313808
BW_Bretagne,Kevser Balarısı,1,0.0339278012792052,0.0339278012792052,0.10658995815899582
BW_Bretagne,alejandra mejia,1,0.0235827559590387,0.0235827559590387,0.10533472803347281
BW_Bretagne,Michael Mathew,1,0.0235410528396549,0.0235410528396549,0.10502092050209205
BW_Bretagne,Kamina9512,1,0.0185836040839491,0.0185836040839491,0.10313807531380753
BW_Bretagne,Jean François GERMERIE,1,0.0112411049955864,0.0112411049955864,0.10156903765690377
BW_Empire_Elysees,Jerome Jafflin,1,0.55824616979365,0.55824616979365,0.6937238493723848
BW_Empire_Elysees,Rocio Salvador Fernandez,1,0.5252767266364072,0.5252767266364072,0.6858786610878661
BW_Empire_Elysees,Hajar Ben Messaoud,1,0.5234173156597512,0.5234173156597512,0.6849372384937238
BW_Empire_Elysees,silvia antonio,1,0.5170379778396564,0.5170379778396564,0.6824267782426777
BW_Empire_Elysees,gautier clercq,1,0.5135434223677187,0.5135434223677187,0.6799163179916318
BW_Empire_Elysees,Haytham Aziz,1,0.5090778680075003,0.5090778680075003,0.6764644351464435
BW_Empire_Elysees,Lenny Monia,1,0.5074669235719271,0.5074669235719271,0.6755230125523012
BW_Empire_Elysees,Stéphanie barberis,1,0.5074669235719271,0.5074669235719271,0.6755230125523012
BW_Empire_Elysees,Manon Bucamp,1,0.5069284336176927,0.5069284336176927,0.6752092050209204
BW_Empire_Elysees,Vincent LOISON,1,0.5060695334167435,0.5060695334167435,0.6739539748953974
BW_Empire_Elysees,Sandra Maria Jovita Soares,1,0.5058365472517916,0.5058365472517916,0.6736401673640167
BW_Empire_Elysees,Laura Bertocchi,1,0.5038730928572009,0.5038730928572009,0.6701882845188284
BW_Empire_Elysees,Gérard Soïka,1,0.503380084605935,0.503380084605935,0.6692468619246862
BW_Empire_Elysees,Adam Wheildon,1,0.5025024092633483,0.5025024092633483,0.6683054393305439
BW_Empire_Elysees,Maria Jose Abarca,1,0.5019929270406769,0.5019929270406769,0.6679916317991631
BW_Empire_Elysees,Jesse Franzen,1,0.4995421786539382,0.4995421786539382,0.6629707112970711
BW_Empire_Elysees,Familie Panganiban,1,0.4987682344720575,0.4987682344720575,0.6607740585774058
BW_Empire_Elysees,James Joseph,1,0.4975201083313951,0.4975201083313951,0.6598326359832636
